sim_time; tb3_0?world_linear_velocity/x; tb3_0?world_linear_velocity/y;; tb3_1?world_linear_velocity/x; tb3_1?world_linear_velocity/y
136,769;-3,19E-06;1,92E-06;3,73E-06;-0,0263694;0,0201273
136,77;4,17E-05;-4,55E-05;6,17E-05;-0,0263182;0,0201857
136,771;7,55E-05;-8,11E-05;1,11E-04;-0,0262669;0,0202439
136,772;9,81E-05;-0,000104932;1,44E-04;-0,0262153;0,0203019
136,773;-9,22E-06;5,26E-05;5,34E-05;-0,0261637;0,0203598
136,774;4,40E-05;9,40E-05;1,04E-04;-0,0261121;0,0204176
136,775;-0,00014607;0,000154794;2,13E-04;-0,0260604;0,0204754
136,776;-0,000368623;0,000131825;3,91E-04;-0,0260087;0,0205331
136,777;-9,35E-05;8,93E-05;1,29E-04;-0,0259569;0,0205906
136,778;-0,000164943;5,73E-05;1,75E-04;-0,0259049;0,0206479
136,779;-0,000349831;2,05E-05;3,50E-04;-0,0258528;0,0207051
136,78;-1,10E-06;-8,61E-06;8,68E-06;-0,0258005;0,0207621
136,781;-4,66E-05;-1,18E-05;4,81E-05;-0,0257482;0,0208191
136,782;-0,000209014;-3,73E-05;2,12E-04;-0,0256958;0,0208759
136,783;8,82E-05;-0,000102242;1,35E-04;-0,0256435;0,0209326
136,784;4,53E-05;-0,00011087;1,20E-04;-0,025591;0,0209891
136,785;9,00E-05;-9,67E-05;1,32E-04;-0,0255384;0,0210455
136,786;-6,09E-05;-0,000138086;1,51E-04;-0,0254856;0,0211017
136,787;8,81E-05;-0,000102387;1,35E-04;-0,0254327;0,0211577
136,788;-2,43E-05;-9,10E-05;9,42E-05;-0,0253796;0,0212136
136,789;-0,000198263;-3,04E-05;2,01E-04;-0,0253264;0,0212692
136,79;-8,07E-05;5,02E-05;9,50E-05;-0,0252729;0,0213249
136,791;-2,72E-05;2,69E-05;3,82E-05;-0,0252188;0,021381
136,792;-0,000138006;-3,99E-05;1,44E-04;-0,025164;0,0214373
136,793;0,000144359;-0,000162011;2,17E-04;-0,0251088;0,0214938
136,794;0,000123234;-0,00014763;1,92E-04;-0,0250533;0,0215502
136,795;-9,11E-05;-2,70E-05;9,50E-05;-0,0249974;0,0216066
136,796;-0,000116528;2,69E-05;1,20E-04;-0,024941;0,0216633
136,797;1,11E-05;-1,41E-05;1,79E-05;-0,0248843;0,0217199
136,798;-0,000123318;-9,20E-05;1,54E-04;-0,0248273;0,0217765
136,799;7,30E-05;-8,64E-05;1,13E-04;-0,02477;0,021833
136,8;5,80E-05;-6,31E-05;8,57E-05;-0,0247123;0,0218895
136,801;-0,000101338;2,88E-05;1,05E-04;-0,0246544;0,0219457
136,802;4,00E-05;-4,43E-05;5,96E-05;-0,0245964;0,0220016
136,803;-0,000103479;3,23E-05;1,08E-04;-0,0245382;0,0220573
136,804;5,76E-05;-6,36E-05;8,58E-05;-0,0244798;0,0221126
136,805;5,02E-05;-5,47E-05;7,42E-05;-0,0244213;0,0221677
136,806;-8,17E-05;3,42E-05;8,85E-05;-0,0243626;0,0222224
136,807;6,24E-05;-7,59E-05;9,83E-05;-0,0243038;0,0222768
136,808;-6,05E-05;-2,81E-05;6,68E-05;-0,0242448;0,0223308
136,809;6,82E-05;-0,000115428;1,34E-04;-0,0241857;0,0223845
136,81;-5,18E-05;-1,93E-05;5,53E-05;-0,0241264;0,0224378
136,811;-0,000178509;-0,000136586;2,25E-04;-0,024067;0,0224907
136,812;-3,20E-05;2,47E-05;4,04E-05;-0,0240074;0,0225433
136,813;-9,77E-05;-7,08E-05;1,21E-04;-0,0238594;0,0225537
136,814;-0,000133544;-3,42E-05;1,38E-04;-0,0237262;0,0225669
136,815;3,56E-05;-9,73E-05;1,04E-04;-0,0236499;0,0225778
136,816;0,000111239;-0,000119673;1,63E-04;-0,0236453;0,0225892
136,817;5,41E-07;-4,18E-06;4,22E-06;-0,0236623;0,0226245
136,818;-0,00010865;-0,000139783;1,77E-04;-0,0236464;0,0226841
136,819;2,39E-05;6,99E-05;7,39E-05;-0,0235902;0,0227425
136,82;-5,76E-05;1,40E-05;5,93E-05;-0,023509;0,0227812
136,821;9,85E-05;-0,000156772;1,85E-04;-0,0234144;0,0228094
136,822;1,36E-05;-1,79E-05;2,24E-05;-0,0233002;0,0228358
136,823;-7,64E-05;-0,000173106;1,89E-04;-0,0231974;0,0228593
136,824;3,10E-05;-1,67E-06;3,10E-05;-0,0231093;0,0228887
136,825;-8,22E-05;-8,13E-05;1,16E-04;-0,0230373;0,0229296
136,826;9,99E-05;-0,000190295;2,15E-04;-0,0229756;0,0229891
136,827;4,76E-05;-5,34E-05;7,16E-05;-0,0229234;0,0230656
136,828;-2,68E-05;-0,000218353;2,20E-04;-0,0228808;0,0231538
136,829;0,000105917;-2,37E-05;1,09E-04;-0,0228454;0,0232499
136,83;-2,87E-05;-5,95E-05;6,60E-05;-0,0228141;0,0233506
136,831;-0,000103083;-0,000187475;2,14E-04;-0,0227848;0,0234537
136,832;6,59E-05;7,99E-05;1,04E-04;-0,0227561;0,0235569
136,833;1,02E-05;-1,15E-05;1,54E-05;-0,0227273;0,0236589
136,834;-4,56E-05;-0,000182321;1,88E-04;-0,0226982;0,0237582
136,835;0,000172541;9,62E-05;1,98E-04;-0,0226686;0,023854
136,836;3,92E-05;-4,28E-05;5,80E-05;-0,0226383;0,0239455
136,837;-3,09E-05;-0,000204104;2,06E-04;-0,022607;0,0240323
136,838;0,000165913;0,000109545;1,99E-04;-0,022577;0,0241136
136,839;2,63E-05;-2,89E-05;3,91E-05;-0,022546;0,0241913
136,84;-2,93E-05;-0,000182066;1,84E-04;-0,0225121;0,0242659
136,841;0,000157507;8,33E-05;1,78E-04;-0,0224743;0,0243369
136,842;3,10E-05;-3,39E-05;4,60E-05;-0,0224318;0,0244039
136,843;-1,95E-06;-0,000184601;1,85E-04;-0,0223845;0,0244664
136,844;0,000172933;9,97E-05;2,00E-04;-0,0223322;0,0245244
136,845;1,13E-05;-1,30E-05;1,73E-05;-0,0222753;0,0245778
136,846;-1,15E-05;-0,000151422;1,52E-04;-0,0222141;0,0246269
136,847;0,000150897;8,02E-05;1,71E-04;-0,0221489;0,024672
136,848;2,96E-05;-3,32E-05;4,45E-05;-0,0220801;0,0247131
136,849;8,90E-06;-0,000153078;1,53E-04;-0,022008;0,0247507
136,85;0,000150063;9,41E-05;1,77E-04;-0,0219328;0,0247849
136,851;1,10E-05;-1,25E-05;1,67E-05;-0,0218548;0,0248161
136,852;8,30E-05;-9,00E-05;1,22E-04;-0,0217765;0,0248426
136,853;9,68E-07;-1,89E-06;2,13E-06;-0,0217023;0,0248613
136,854;2,23E-05;-7,28E-05;7,61E-05;-0,0216284;0,0248758
136,855;0,000184275;0,000126249;2,23E-04;-0,021554;0,0248866
136,856;-2,34E-05;6,69E-05;7,09E-05;-0,0214788;0,0248941
136,857;0,000191615;2,27E-05;1,93E-04;-0,0214039;0,0248979
136,858;0,000134119;0,000135194;1,90E-04;-0,0213195;0,0249038
136,859;5,46E-06;0,000172787;1,73E-04;-0,0212279;0,0249107
136,86;-2,68E-05;0,000139141;1,42E-04;-0,0211344;0,0249165
136,861;0,000223371;0,000331423;4,00E-04;-0,0210436;0,0249198
136,862;6,51E-05;0,00031617;3,23E-04;-0,0209552;0,0249217
136,863;9,94E-05;0,000293618;3,10E-04;-0,0208682;0,0249228
136,864;0,000276934;0,000424016;5,06E-04;-0,020782;0,0249236
136,865;9,73E-05;0,000396082;4,08E-04;-0,0206961;0,0249245
136,866;0,000223552;0,000224123;3,17E-04;-0,0206102;0,0249258
136,867;9,63E-05;0,000379657;3,92E-04;-0,0205245;0,0249281
136,868;9,80E-05;0,000364614;3,78E-04;-0,0204391;0,0249319
136,869;0,000171997;0,000389769;4,26E-04;-0,0203542;0,024938
136,87;-6,98E-06;0,000307364;3,07E-04;-0,0202704;0,024947
136,871;-6,95E-06;0,000219429;2,20E-04;-0,020188;0,0249597
136,872;2,90E-05;0,00017712;1,79E-04;-0,0201075;0,0249768
136,873;7,77E-05;8,27E-05;1,13E-04;-0,0200294;0,0249992
136,874;0,000117802;-2,75E-05;1,21E-04;-0,019954;0,0250277
136,875;8,22E-05;-3,57E-05;8,96E-05;-0,0198818;0,0250633
136,876;7,12E-05;-2,78E-05;7,64E-05;-0,0198134;0,0251067
136,877;7,26E-05;-1,18E-05;7,36E-05;-0,019749;0,025159
136,878;7,75E-05;1,86E-05;7,97E-05;-0,0196921;0,0252193
136,879;8,29E-05;-1,28E-06;8,29E-05;-0,0196454;0,0252877
136,88;0,000139126;2,17E-05;1,41E-04;-0,0196069;0,0253662
136,881;-3,29E-05;7,58E-05;8,27E-05;-0,0195776;0,0253932
136,882;-8,64E-05;-2,52E-05;9,00E-05;-0,0195594;0,0254415
136,883;-4,68E-05;-0,000102032;1,12E-04;-0,0195343;0,0255072
136,884;-6,96E-05;-0,000211562;2,23E-04;-0,0195057;0,0255848
136,885;4,17E-05;-0,000257182;2,61E-04;-0,0194765;0,0256738
136,886;1,78E-05;-0,00034495;3,45E-04;-0,0194537;0,0257494
136,887;4,87E-05;-0,000333005;3,37E-04;-0,0194332;0,0258458
136,888;2,01E-05;-0,000363037;3,64E-04;-0,0194153;0,0258946
136,889;6,97E-05;-0,000488362;4,93E-04;-0,0194052;0,0259755
136,89;7,35E-05;-0,000415816;4,22E-04;-0,0193908;0,0260833
136,891;-1,75E-05;-0,000485827;4,86E-04;-0,0193663;0,0262122
136,892;-7,18E-05;-0,000518219;5,23E-04;-0,0193537;0,0262662
136,893;-3,51E-05;-0,000710992;7,12E-04;-0,0193509;0,0263605
136,894;3,32E-07;-0,00063313;6,33E-04;-0,0193376;0,0264875
136,895;-4,39E-05;-0,00071747;7,19E-04;-0,019306;0,0266374
136,896;3,47E-06;-0,000931134;9,31E-04;-0,0192905;0,0267048
136,897;2,37E-05;-0,00083053;8,31E-04;-0,0192821;0,0268159
136,898;-3,17E-05;-0,00091073;9,11E-04;-0,0192625;0,0269595
136,899;-8,53E-05;-0,000905139;9,09E-04;-0,0192423;0,027102
136,9;-0,000130903;-0,000917133;9,26E-04;-0,0192185;0,0272128
136,901;-8,26E-05;-0,00116788;1,17E-03;-0,019194;0,0273533
136,902;3,84E-05;-0,000937713;9,38E-04;-0,0191635;0,0274335
136,903;-7,94E-05;-0,00101018;1,01E-03;-0,0191333;0,0275471
136,904;-6,93E-05;-0,00125663;1,26E-03;-0,019095;0,0276825
136,905;3,82E-05;-0,00098474;9,85E-04;-0,0190427;0,0277153
136,906;-0,000100536;-0,00105131;1,06E-03;-0,0189974;0,0277852
136,907;-0,000108483;-0,00127313;1,28E-03;-0,0189378;0,0278771
136,908;-6,62E-06;-0,000978215;9,78E-04;-0,0188807;0,0280129
136,909;-0,000181663;-0,0010204;1,04E-03;-0,0188295;0,0280263
136,91;-0,000143639;-0,00122215;1,23E-03;-0,0187844;0,0280703
136,911;-5,83E-05;-0,000955014;9,57E-04;-0,0187511;0,0282089
136,912;-0,000275277;-0,00099369;1,03E-03;-0,0187285;0,0283351
136,913;-0,000125487;-0,00106535;1,07E-03;-0,0186931;0,0284301
136,914;-0,000181903;-0,000916134;9,34E-04;-0,0187177;0,0285523
136,915;-0,000193372;-0,00108482;1,10E-03;-0,0188472;0,0286963
136,916;-0,000251591;-0,000904379;9,39E-04;-0,0190454;0,0287539
136,917;-0,000346022;-0,00109294;1,15E-03;-0,0190509;0,0288746
136,918;-0,000458773;-0,000995769;1,10E-03;-0,0188457;0,0291047
136,919;-0,000489384;-0,00119248;1,29E-03;-0,0187633;0,0291654
136,92;-0,000537613;-0,00111045;1,23E-03;-0,0187217;0,029245
136,921;-0,000513302;-0,00119672;1,30E-03;-0,0187677;0,0293391
136,922;-0,000507872;-0,00113819;1,25E-03;-0,0187818;0,0294047
136,923;-0,000647492;-0,00127099;1,43E-03;-0,0186033;0,0295993
136,924;-0,000646263;-0,00110985;1,28E-03;-0,0185601;0,0297233
136,925;-0,000681737;-0,00117549;1,36E-03;-0,0186231;0,0297638
136,926;-0,000689758;-0,00121155;1,39E-03;-0,0185667;0,029826
136,927;-0,00058462;-0,00111411;1,26E-03;-0,0184183;0,030034
136,928;-0,000635011;-0,00112524;1,29E-03;-0,0184186;0,0301886
136,929;-0,000683457;-0,00112765;1,32E-03;-0,0184306;0,0302288
136,93;-0,000943879;-0,00125004;1,57E-03;-0,018346;0,0304068
136,931;-0,000827063;-0,00114662;1,41E-03;-0,0182859;0,0305128
136,932;-0,00100137;-0,00124943;1,60E-03;-0,0182618;0,0306674
136,933;-0,0011261;-0,00134411;1,75E-03;-0,0182342;0,030736
136,934;-0,00118242;-0,00125059;1,72E-03;-0,0182032;0,0308028
136,935;-0,00129345;-0,00123529;1,79E-03;-0,0180922;0,0309571
136,936;-0,00135288;-0,00123398;1,83E-03;-0,0179903;0,0310125
136,937;-0,00134142;-0,00125953;1,84E-03;-0,0179423;0,0310885
136,938;-0,0013712;-0,00133443;1,91E-03;-0,0179156;0,0312172
136,939;-0,00127339;-0,00118672;1,74E-03;-0,0178683;0,031273
136,94;-0,00133043;-0,00117708;1,78E-03;-0,0177553;0,0313762
136,941;-0,00133351;-0,00116525;1,77E-03;-0,0177068;0,0314931
136,942;-0,0012376;-0,00119752;1,72E-03;-0,0176476;0,0315132
136,943;-0,00119041;-0,0011094;1,63E-03;-0,0175655;0,0315726
136,944;-0,00120957;-0,00109149;1,63E-03;-0,0174925;0,0315428
136,945;-0,00114926;-0,001121;1,61E-03;-0,0173846;0,0315608
136,946;-0,00107589;-0,00100879;1,47E-03;-0,0172937;0,0315031
136,947;-0,00111282;-0,00100118;1,50E-03;-0,0172139;0,0315009
136,948;-0,0010448;-0,00100683;1,45E-03;-0,0171086;0,0314136
136,949;-0,0010918;-0,000994638;1,48E-03;-0,0170296;0,0313907
136,95;-0,000975067;-0,000987669;1,39E-03;-0,0169118;0,0312899
136,951;-0,000977552;-0,00097482;1,38E-03;-0,0167739;0,0311813
136,952;-0,00102018;-0,000994945;1,43E-03;-0,0166277;0,0310887
136,953;-0,00108761;-0,00104114;1,51E-03;-0,0164515;0,0309683
136,954;-0,000906617;-0,001039;1,38E-03;-0,0163262;0,0309547
136,955;-0,00104687;-0,00106585;1,49E-03;-0,0161915;0,0309008
136,956;-0,000909462;-0,00101037;1,36E-03;-0,0160432;0,0308306
136,957;-0,00102493;-0,00101301;1,44E-03;-0,0158833;0,0307525
136,958;-0,00135265;-0,00102026;1,69E-03;-0,0157209;0,0306746
136,959;-0,000798935;-0,00103478;1,31E-03;-0,0155724;0,0306131
136,96;-0,00104896;-0,000958896;1,42E-03;-0,015439;0,0305623
136,961;-0,000920227;-0,000971648;1,34E-03;-0,0153224;0,0305249
136,962;-0,000871982;-0,000992451;1,32E-03;-0,0152231;0,0305024
136,963;-0,000803877;-0,00102197;1,30E-03;-0,0151395;0,0304949
136,964;-0,000720294;-0,00101229;1,24E-03;-0,015069;0,0305015
136,965;-0,000684382;-0,00101495;1,22E-03;-0,015008;0,030521
136,966;-0,000643463;-0,00104375;1,23E-03;-0,014953;0,0305514
136,967;-0,000599776;-0,00103475;1,20E-03;-0,0149005;0,0305908
136,968;-0,000666223;-0,00108268;1,27E-03;-0,0148478;0,0306372
136,969;-0,000526327;-0,00107485;1,20E-03;-0,0147925;0,0306885
136,97;-0,00060974;-0,00105702;1,22E-03;-0,0147334;0,0307428
136,971;-0,000640655;-0,00108566;1,26E-03;-0,0146699;0,0307981
136,972;-0,000598756;-0,00107334;1,23E-03;-0,0146017;0,0308534
136,973;-0,000669935;-0,00107738;1,27E-03;-0,0145289;0,0309072
136,974;-0,000706619;-0,00110491;1,31E-03;-0,0144525;0,0309587
136,975;-0,000713869;-0,00116169;1,36E-03;-0,0143732;0,0310075
136,976;-0,000640455;-0,00117213;1,34E-03;-0,0142921;0,0310534
136,977;-0,000646027;-0,00115444;1,32E-03;-0,0142099;0,0310965
136,978;-0,000622995;-0,00113659;1,30E-03;-0,0141275;0,0311372
136,979;-0,000943177;-0,00102972;1,40E-03;-0,0140455;0,031176
136,98;-0,000601928;-0,00102514;1,19E-03;-0,0139643;0,0312132
136,981;-0,000766903;-0,00091505;1,19E-03;-0,0138841;0,0312494
136,982;-0,00106461;-0,000804747;1,33E-03;-0,0138049;0,0312847
136,983;-0,000693174;-0,00092558;1,16E-03;-0,0137267;0,0313193
136,984;-0,000929909;-0,000854257;1,26E-03;-0,0136494;0,0313534
136,985;-0,00122036;-0,000771087;1,44E-03;-0,0135728;0,0313872
136,986;-0,000992079;-0,000814102;1,28E-03;-0,0134967;0,0314207
136,987;-0,0012632;-0,000848963;1,52E-03;-0,0134209;0,0314539
136,988;-0,0015598;-0,000895085;1,80E-03;-0,0133452;0,0314869
136,989;-0,00118773;-0,00112885;1,64E-03;-0,0132695;0,0315197
136,99;-0,00134458;-0,00112922;1,76E-03;-0,0131938;0,0315523
136,991;-0,00158661;-0,00108771;1,92E-03;-0,0131179;0,0315848
136,992;-0,00108716;-0,00123196;1,64E-03;-0,0130419;0,0316172
136,993;-0,00121697;-0,00119538;1,71E-03;-0,0129656;0,0316495
136,994;-0,00144404;-0,00113991;1,84E-03;-0,0128892;0,0316817
136,995;-0,000939417;-0,00126666;1,58E-03;-0,0128125;0,0317139
136,996;-0,00110372;-0,00122954;1,65E-03;-0,0127357;0,031746
136,997;-0,00136344;-0,00119633;1,81E-03;-0,0126586;0,0317781
136,998;-0,000919667;-0,00137488;1,65E-03;-0,0125814;0,03181
136,999;-0,00109818;-0,00135962;1,75E-03;-0,012504;0,0318419
137;-0,00145385;-0,00134966;1,98E-03;-0,0124265;0,0318737
137,001;-0,00114631;-0,00155293;1,93E-03;-0,0123488;0,0319053
137,002;-0,00137978;-0,00155188;2,08E-03;-0,0122709;0,0319367
137,003;-0,00177233;-0,00154178;2,35E-03;-0,012193;0,031968
137,004;-0,001485;-0,00171481;2,27E-03;-0,0121149;0,0319991
137,005;-0,00170633;-0,00170366;2,41E-03;-0,0120367;0,03203
137,006;-0,00209264;-0,00167824;2,68E-03;-0,0119585;0,0320608
137,007;-0,00175539;-0,00180487;2,52E-03;-0,0118802;0,0320913
137,008;-0,00195447;-0,00177754;2,64E-03;-0,0118018;0,0321216
137,009;-0,00227538;-0,00182883;2,92E-03;-0,0117233;0,0321517
137,01;-0,00187936;-0,00196069;2,72E-03;-0,0116448;0,0321817
137,011;-0,00205315;-0,00198199;2,85E-03;-0,0115662;0,0322114
137,012;-0,00242527;-0,0020128;3,15E-03;-0,0114876;0,0322409
137,013;-0,00209771;-0,00210416;2,97E-03;-0,011487;0,0324578
137,014;-0,00234398;-0,00211724;3,16E-03;-0,0114821;0,0326834
137,015;-0,00276011;-0,00217454;3,51E-03;-0,0114257;0,0328469
137,016;-0,00247672;-0,00227411;3,36E-03;-0,0113473;0,033008
137,017;-0,00250959;-0,0022791;3,39E-03;-0,0112358;0,0330765
137,018;-0,00225388;-0,00207629;3,06E-03;-0,0111179;0,0330951
137,019;-0,00220319;-0,00207603;3,03E-03;-0,0110157;0,0330945
137,02;-0,00209606;-0,00206577;2,94E-03;-0,0109375;0,0330961
137,021;-0,00202797;-0,00210314;2,92E-03;-0,0108852;0,0331076
137,022;-0,00161729;-0,00199371;2,57E-03;-0,0108473;0,0331313
137,023;-0,00143567;-0,00205429;2,51E-03;-0,0108112;0,0331651
137,024;-0,00130941;-0,00202974;2,42E-03;-0,0107697;0,0332036
137,025;-0,00115108;-0,00193853;2,25E-03;-0,010718;0,0332411
137,026;-0,00108166;-0,00184283;2,14E-03;-0,0106537;0,0332742
137,027;-0,00114015;-0,0018601;2,18E-03;-0,0105763;0,0333017
137,028;-0,000844405;-0,00173149;1,93E-03;-0,0104875;0,0333242
137,029;-0,000965491;-0,00160189;1,87E-03;-0,0103906;0,0333435
137,03;-0,000986775;-0,00162286;1,90E-03;-0,0102894;0,0333617
137,031;-0,000855862;-0,00151924;1,74E-03;-0,0101873;0,0333806
137,032;-0,00133516;-0,00139493;1,93E-03;-0,010087;0,0334017
137,033;-0,000924932;-0,00142703;1,70E-03;-0,00998988;0,0334254
137,034;-0,00111266;-0,00132317;1,73E-03;-0,0098965;0,0334515
137,035;-0,00115432;-0,00127288;1,72E-03;-0,00980659;0,0334795
137,036;-0,00111549;-0,00116639;1,61E-03;-0,00971945;0,0335086
137,037;-0,00107714;-0,00111596;1,55E-03;-0,00963416;0,0335378
137,038;-0,00105714;-0,00101678;1,47E-03;-0,00954986;0,0335664
137,039;-0,0010653;-0,00095841;1,43E-03;-0,00946588;0,0335941
137,04;-0,000982018;-0,000794642;1,26E-03;-0,00938182;0,0336205
137,041;-0,000917842;-0,000745921;1,18E-03;-0,00929751;0,0336457
137,042;-0,000846897;-0,000637168;1,06E-03;-0,00921296;0,03367
137,043;-0,000766836;-0,000549067;9,43E-04;-0,00912828;0,0336936
137,044;-0,000695311;-0,000496205;8,54E-04;-0,00904362;0,0337168
137,045;-0,000625506;-0,000363626;7,24E-04;-0,0089591;0,0337397
137,046;-0,000502104;-0,000305917;5,88E-04;-0,00887479;0,0337626
137,047;-0,000426465;-0,000202383;4,72E-04;-0,00879068;0,0337856
137,048;-0,000421373;-0,000152174;4,48E-04;-0,00870671;0,0338085
137,049;-0,000185966;-4,45E-05;1,91E-04;-0,0086228;0,0338313
137,05;-0,000220092;-0,000134322;2,58E-04;-0,00853886;0,0338541
137,051;-0,000212334;1,28E-05;2,13E-04;-0,0084548;0,0338767
137,052;-0,000105792;-3,28E-05;1,11E-04;-0,00837057;0,0338991
137,053;-0,000102014;-0,00017825;2,05E-04;-0,00828614;0,0339212
137,054;-0,000207867;6,22E-05;2,17E-04;-0,00820149;0,0339431
137,055;-0,000102436;5,20E-06;1,03E-04;-0,00811666;0,0339648
137,056;-6,18E-05;-0,000126389;1,41E-04;-0,00803166;0,0339862
137,057;-0,000201571;0,00010919;2,29E-04;-0,00794652;0,0340074
137,058;-3,06E-05;1,25E-05;3,30E-05;-0,00786128;0,0340285
137,059;7,06E-06;-9,93E-05;9,95E-05;-0,00777596;0,0340493
137,06;-7,60E-06;7,12E-06;1,04E-05;-0,00769056;0,03407
137,061;-0,000229177;0,000199114;3,04E-04;-0,0076051;0,0340905
137,062;-3,31E-05;3,06E-05;4,50E-05;-0,00751956;0,0341108
137,063;-6,47E-06;-2,83E-05;2,91E-05;-0,00743394;0,034131
137,064;3,30E-05;-0,000147458;1,51E-04;-0,00734777;0,0341511
137,065;-0,000196478;0,000154845;2,50E-04;-0,00726121;0,0341713
137,066;-6,13E-05;6,17E-05;8,70E-05;-0,00717447;0,0341914
137,067;-1,26E-05;-2,24E-05;2,57E-05;-0,00708761;0,0342113
137,068;5,42E-06;-9,41E-05;9,43E-05;-0,00700063;0,0342309
137,069;-0,000214881;0,00015622;2,66E-04;-0,00691377;0,0342499
137,07;-6,63E-05;6,64E-05;9,38E-05;-0,00682686;0,0342683
137,071;-2,73E-05;1,00E-05;2,91E-05;-0,00673984;0,0342861
137,072;1,81E-05;-5,74E-05;6,02E-05;-0,00665276;0,0343036
137,073;9,00E-06;-9,97E-05;1,00E-04;-0,00656574;0,0343209
137,074;-0,000221308;0,00011727;2,50E-04;-0,00647887;0,034338
137,075;-8,08E-05;8,17E-05;1,15E-04;-0,00639222;0,0343551
137,076;-3,67E-05;3,75E-05;5,25E-05;-0,00630576;0,034372
137,077;4,93E-07;-2,26E-06;2,32E-06;-0,00621946;0,0343888
137,078;1,91E-05;-2,20E-05;2,91E-05;-0,00613325;0,0344054
137,079;3,03E-05;-3,40E-05;4,56E-05;-0,00604707;0,0344218
137,08;3,82E-05;-4,27E-05;5,73E-05;-0,00596087;0,0344379
137,081;-0,000222537;6,13E-05;2,31E-04;-0,00587462;0,0344538
137,082;-0,000103675;0,00010539;1,48E-04;-0,00578831;0,0344694
137,083;-0,000103943;0,000110401;1,52E-04;-0,00570194;0,0344847
137,084;-0,00041094;0,000302849;5,10E-04;-0,00561551;0,0344998
137,085;-3,76E-05;7,21E-05;8,13E-05;-0,00552902;0,0345148
137,086;-0,000200144;0,000215143;2,94E-04;-0,00544248;0,0345295
137,087;-0,000136957;0,000147427;2,01E-04;-0,00535589;0,034544
137,088;-7,43E-05;7,96E-05;1,09E-04;-0,00526926;0,0345583
137,089;-2,27E-05;2,23E-05;3,18E-05;-0,00518259;0,0345724
137,09;-6,06E-06;4,32E-06;7,44E-06;-0,00509587;0,0345864
137,091;-0,000301285;0,0001653;3,44E-04;-0,00500909;0,0346001
137,092;-0,000107271;0,000155142;1,89E-04;-0,00492226;0,0346136
137,093;-0,000331135;0,000239949;4,09E-04;-0,00483537;0,0346269
137,094;-0,000621012;0,000247125;6,68E-04;-0,00474844;0,0346399
137,095;-0,000236476;0,000222186;3,24E-04;-0,00466145;0,0346528
137,096;-0,000354631;0,000221061;4,18E-04;-0,00457441;0,0346654
137,097;-0,000588496;0,000220986;6,29E-04;-0,00448734;0,0346778
137,098;-0,000155834;0,000155799;2,20E-04;-0,00440023;0,03469
137,099;-0,000225817;0,000142699;2,67E-04;-0,00431308;0,0347019
137,1;-0,000427246;0,000125938;4,45E-04;-0,0042259;0,0347137
137,101;-4,37E-05;3,67E-05;5,70E-05;-0,00413869;0,0347252
137,102;-0,000100748;1,94E-05;1,03E-04;-0,00405146;0,0347365
137,103;-0,00028401;-1,29E-05;2,84E-04;-0,00396419;0,0347476
137,104;4,72E-05;-5,94E-05;7,58E-05;-0,00387689;0,0347585
137,105;-8,23E-06;-8,82E-05;8,86E-05;-0,00378956;0,0347692
137,106;5,28E-05;-6,36E-05;8,26E-05;-0,0037022;0,0347796
137,107;8,22E-05;-8,91E-05;1,21E-04;-0,00361481;0,0347898
137,108;-0,000147388;-0,000156321;2,15E-04;-0,00352738;0,0347998
137,109;0,00015808;-0,000177489;2,38E-04;-0,00343993;0,0348096
137,11;4,94E-05;-0,000176201;1,83E-04;-0,00335245;0,0348192
137,111;-0,00021497;-0,00024637;3,27E-04;-0,00326494;0,0348285
137,112;4,47E-05;-0,000232181;2,36E-04;-0,0031774;0,0348376
137,113;-0,0001032;-0,00021332;2,37E-04;-0,00305647;0,0350239
137,114;-0,000191967;-8,54E-05;2,10E-04;-0,00294532;0,0352115
137,115;-0,000264634;-2,76E-05;2,66E-04;-0,00284495;0,0353938
137,116;-0,000120604;3,60E-05;1,26E-04;-0,00275478;0,0355713
137,117;-4,51E-05;1,89E-05;4,89E-05;-0,00267275;0,0357452
137,118;-0,0002469;-8,26E-05;2,60E-04;-0,00259827;0,0357945
137,119;0,000112452;-0,000206986;2,36E-04;-0,00254822;0,0358959
137,12;1,29E-06;-0,000208108;2,08E-04;-0,00250271;0,036035
137,121;-0,00014204;-2,24E-05;1,44E-04;-0,00244861;0,0361675
137,122;-0,000325055;-0,00011472;3,45E-04;-0,00238667;0,0362848
137,123;3,52E-05;-4,61E-05;5,80E-05;-0,00232071;0,0363814
137,124;-2,02E-05;-7,76E-05;8,02E-05;-0,00225245;0,036456
137,125;-0,000160896;4,75E-05;1,68E-04;-0,00218052;0,0365096
137,126;-1,55E-05;2,30E-06;1,57E-05;-0,00210151;0,0365449
137,127;1,12E-05;-8,33E-05;8,40E-05;-0,00201414;0,0365656
137,128;8,16E-06;-1,02E-05;1,31E-05;-0,00191845;0,0365768
137,129;-0,000156869;7,44E-05;1,74E-04;-0,00181588;0,0365822
137,13;-1,47E-05;-1,52E-05;2,11E-05;-0,00170856;0,036585
137,131;-4,05E-06;-0,000115964;1,16E-04;-0,00159854;0,0365867
