sim_time; tb3_1?world_linear_velocity/x
134,119;-0,0355367
134,12;-0,0355808
134,121;-0,0356069
134,122;-0,035613
134,123;-0,0355989
134,124;-0,0355666
134,125;-0,0355185
134,126;-0,0354572
134,127;-0,0353853
134,128;-0,0353052
134,129;-0,0352177
134,13;-0,0351242
134,131;-0,0350259
134,132;-0,0349242
134,133;-0,0348209
134,134;-0,0347185
134,135;-0,0346194
134,136;-0,0345259
134,137;-0,0344402
134,138;-0,0343636
134,139;-0,0342971
134,14;-0,0342413
134,141;-0,0341959
134,142;-0,0341603
134,143;-0,0341337
134,144;-0,0341148
134,145;-0,034102
134,146;-0,034094
134,147;-0,0340889
134,148;-0,0340852
134,149;-0,0340811
134,15;-0,0340753
134,151;-0,0340666
134,152;-0,0340541
134,153;-0,0340371
134,154;-0,034015
134,155;-0,0339882
134,156;-0,0339571
134,157;-0,033922
134,158;-0,0338836
134,159;-0,0338426
134,16;-0,0337996
134,161;-0,0337556
134,162;-0,0337112
134,163;-0,033667
134,164;-0,0336235
134,165;-0,033581
134,166;-0,0335395
134,167;-0,033499
134,168;-0,0334594
134,169;-0,0334206
134,17;-0,0333823
134,171;-0,0333442
134,172;-0,0333061
134,173;-0,0332678
134,174;-0,0332292
134,175;-0,0331902
134,176;-0,0331506
134,177;-0,0331104
134,178;-0,0330697
134,179;-0,0330286
134,18;-0,0329871
134,181;-0,0329454
134,182;-0,0329033
134,183;-0,0328608
134,184;-0,0328181
134,185;-0,0327751
134,186;-0,032732
134,187;-0,0326886
134,188;-0,0326451
134,189;-0,0326014
134,19;-0,0325575
134,191;-0,0325135
134,192;-0,0324693
134,193;-0,0324248
134,194;-0,0323802
134,195;-0,0323352
134,196;-0,0322899
134,197;-0,0322443
134,198;-0,0321983
134,199;-0,0321521
134,2;-0,0321057
134,201;-0,0320589
134,202;-0,032012
134,203;-0,0319649
134,204;-0,0319175
134,205;-0,0318699
134,206;-0,0318221
134,207;-0,0317741
134,208;-0,0317258
134,209;-0,0316773
134,21;-0,0316286
134,211;-0,0315796
134,212;-0,0315304
134,213;-0,0315464
134,214;-0,0315474
134,215;-0,0315333
134,216;-0,0315088
134,217;-0,0314778
134,218;-0,0314425
134,219;-0,0314038
134,22;-0,0313619
134,221;-0,0313171
134,222;-0,0312695
134,223;-0,0312193
134,224;-0,031167
134,225;-0,0311131
134,226;-0,0310581
134,227;-0,0310024
134,228;-0,0309464
134,229;-0,0308903
134,23;-0,0308344
134,231;-0,0307786
134,232;-0,030723
134,233;-0,0306675
134,234;-0,0306121
134,235;-0,0305567
134,236;-0,0305013
134,237;-0,0304458
134,238;-0,0303901
134,239;-0,0303344
134,24;-0,0302784
134,241;-0,0302223
134,242;-0,030166
134,243;-0,0301096
134,244;-0,0300529
134,245;-0,029996
134,246;-0,029939
134,247;-0,0298817
134,248;-0,0298241
134,249;-0,0297664
134,25;-0,0297084
134,251;-0,0296502
134,252;-0,0295918
134,253;-0,0295331
134,254;-0,0294742
134,255;-0,0294151
134,256;-0,0293558
134,257;-0,0292963
134,258;-0,0292366
134,259;-0,0291767
134,26;-0,0291165
134,261;-0,0290562
134,262;-0,0289956
134,263;-0,0289348
134,264;-0,0288739
134,265;-0,0288127
134,266;-0,0287513
134,267;-0,0286897
134,268;-0,028628
134,269;-0,028566
134,27;-0,0285038
134,271;-0,0284414
134,272;-0,0283787
134,273;-0,0283159
134,274;-0,0282527
134,275;-0,0281892
134,276;-0,0281255
134,277;-0,0280616
134,278;-0,0279975
134,279;-0,0279331
134,28;-0,0278684
134,281;-0,0278035
134,282;-0,0277381
134,283;-0,0276723
134,284;-0,0276062
134,285;-0,0275401
134,286;-0,027474
134,287;-0,027408
134,288;-0,0273421
134,289;-0,0272761
134,29;-0,0272101
134,291;-0,0271438
134,292;-0,0270773
134,293;-0,0270106
134,294;-0,0269435
134,295;-0,0268763
134,296;-0,0268087
134,297;-0,026741
134,298;-0,0266731
134,299;-0,026605
134,3;-0,0265367
134,301;-0,0264682
134,302;-0,0263995
134,303;-0,0263306
134,304;-0,0262615
134,305;-0,0261922
134,306;-0,0261226
134,307;-0,0260529
134,308;-0,0259829
134,309;-0,0259128
134,31;-0,0258424
134,311;-0,0257719
134,312;-0,0257012
134,313;-0,0256163
134,314;-0,025592
134,315;-0,0255787
134,316;-0,0255512
134,317;-0,0255063
134,318;-0,0254505
134,319;-0,0253902
134,32;-0,0253285
134,321;-0,0252658
134,322;-0,0252017
134,323;-0,0251356
134,324;-0,0250673
134,325;-0,0249966
134,326;-0,0249234
134,327;-0,0248475
134,328;-0,024769
134,329;-0,0246883
134,33;-0,024606
134,331;-0,024523
134,332;-0,02444
134,333;-0,0243576
134,334;-0,0242764
134,335;-0,0241964
134,336;-0,0241175
134,337;-0,0240394
134,338;-0,0239619
134,339;-0,0238846
134,34;-0,0238074
134,341;-0,0237302
134,342;-0,0236528
134,343;-0,0235752
134,344;-0,0234975
134,345;-0,0234195
134,346;-0,0233414
134,347;-0,0232631
134,348;-0,0231846
134,349;-0,0231056
134,35;-0,0230261
134,351;-0,0229463
134,352;-0,022866
134,353;-0,0227854
134,354;-0,0227043
134,355;-0,0226229
134,356;-0,0225412
134,357;-0,0224592
134,358;-0,0223769
134,359;-0,0222944
134,36;-0,0222117
134,361;-0,0221289
134,362;-0,0220459
134,363;-0,0219627
134,364;-0,0218794
134,365;-0,0217959
134,366;-0,0217122
134,367;-0,0216285
134,368;-0,0215446
134,369;-0,0214605
134,37;-0,0213763
134,371;-0,021292
134,372;-0,0212075
134,373;-0,0211228
134,374;-0,021038
134,375;-0,020953
134,376;-0,0208679
134,377;-0,0207827
134,378;-0,0206972
134,379;-0,0206116
134,38;-0,0205258
134,381;-0,0204398
134,382;-0,0203534
134,383;-0,0202663
134,384;-0,0201785
134,385;-0,02009
134,386;-0,0200011
134,387;-0,019912
134,388;-0,0198226
134,389;-0,019733
134,39;-0,0196434
134,391;-0,0195537
134,392;-0,019464
134,393;-0,0193743
134,394;-0,0192845
134,395;-0,0191948
134,396;-0,019105
134,397;-0,0190152
134,398;-0,0189253
134,399;-0,0188353
134,4;-0,0187453
134,401;-0,018655
134,402;-0,0185646
134,403;-0,0184741
134,404;-0,0183833
134,405;-0,0182924
134,406;-0,0182035
134,407;-0,0181155
134,408;-0,0180334
134,409;-0,0179518
134,41;-0,0178699
134,411;-0,0177994
134,412;-0,0177185
134,413;-0,0175717
134,414;-0,0174642
134,415;-0,0173712
134,416;-0,0172988
134,417;-0,0172455
134,418;-0,0171784
134,419;-0,0171042
134,42;-0,0170288
134,421;-0,0169421
134,422;-0,0168521
134,423;-0,016763
134,424;-0,0166687
134,425;-0,0165824
134,426;-0,0164894
134,427;-0,0164105
134,428;-0,0163209
134,429;-0,0162398
134,43;-0,0161506
134,431;-0,016066
134,432;-0,0159776
134,433;-0,0158896
134,434;-0,0157983
134,435;-0,0157042
134,436;-0,0156076
134,437;-0,0155088
134,438;-0,0154028
134,439;-0,0152908
134,44;-0,0151727
134,441;-0,0150537
134,442;-0,0149352
134,443;-0,0148174
134,444;-0,0147004
134,445;-0,0145844
134,446;-0,0144693
134,447;-0,0143552
134,448;-0,0142423
134,449;-0,0141303
134,45;-0,0140197
134,451;-0,0139106
134,452;-0,0138031
134,453;-0,0136977
134,454;-0,0135944
134,455;-0,0134938
134,456;-0,013396
134,457;-0,0133013
134,458;-0,0132103
134,459;-0,0131269
134,46;-0,0130539
134,461;-0,012978
134,462;-0,0128963
134,463;-0,0128245
134,464;-0,0127496
134,465;-0,0126648
134,466;-0,012576
134,467;-0,0125023
134,468;-0,0124286
134,469;-0,012344
134,47;-0,0122546
134,471;-0,0121751
134,472;-0,012094
134,473;-0,0120255
134,474;-0,0119541
134,475;-0,0118757
134,476;-0,0118056
134,477;-0,0117308
134,478;-0,0116535
134,479;-0,0115954
134,48;-0,0115345
134,481;-0,0114572
134,482;-0,0113706
134,483;-0,0112807
134,484;-0,0111926
134,485;-0,0111236
134,486;-0,0110534
134,487;-0,0109777
134,488;-0,0108992
134,489;-0,0108202
134,49;-0,0107429
134,491;-0,0106681
134,492;-0,010596
134,493;-0,010526
134,494;-0,0104571
134,495;-0,0103885
134,496;-0,0103192
134,497;-0,0102482
134,498;-0,0101745
134,499;-0,0100974
134,5;-0,0100161
134,501;-0,0099302
134,502;-0,00983959
134,503;-0,00974406
134,504;-0,00964346
134,505;-0,00953878
134,506;-0,00943104
134,507;-0,0093212
134,508;-0,00921017
134,509;-0,00909879
134,51;-0,00898799
134,511;-0,00887824
134,512;-0,00876999
134,513;-0,00867787
134,514;-0,00859207
134,515;-0,0085005
134,516;-0,00840192
134,517;-0,00830168
134,518;-0,0082035
134,519;-0,00810908
134,52;-0,00801863
134,521;-0,00793145
134,522;-0,00784645
134,523;-0,00776237
134,524;-0,00767802
134,525;-0,00759249
134,526;-0,00750514
134,527;-0,00741558
134,528;-0,00732376
134,529;-0,00722977
134,53;-0,0071339
134,531;-0,00703646
134,532;-0,00693784
134,533;-0,00683846
134,534;-0,00673871
134,535;-0,00663892
134,536;-0,00653938
134,537;-0,00644025
134,538;-0,00634163
134,539;-0,00624358
134,54;-0,00614609
134,541;-0,00604909
134,542;-0,00595248
134,543;-0,00585619
134,544;-0,00576011
134,545;-0,00566416
134,546;-0,00556827
134,547;-0,00547236
134,548;-0,00537638
134,549;-0,0052803
134,55;-0,00518411
134,551;-0,00508781
134,552;-0,00499139
134,553;-0,00489484
134,554;-0,00479819
134,555;-0,00470142
134,556;-0,00460457
134,557;-0,00450765
134,558;-0,00441065
134,559;-0,00431358
134,56;-0,00421638
134,561;-0,00411873
134,562;-0,00402078
134,563;-0,00392309
134,564;-0,00382532
134,565;-0,00372713
134,566;-0,0036285
134,567;-0,00352882
134,568;-0,00342813
134,569;-0,00332682
134,57;-0,00322573
134,571;-0,00312357
134,572;-0,00302195
134,573;-0,00291942
134,574;-0,00281544
134,575;-0,00271017
134,576;-0,00260382
134,577;-0,00249667
134,578;-0,00239182
134,579;-0,00229365
134,58;-0,00219454
134,581;-0,00210559
134,582;-0,00201054
134,583;-0,00192833
134,584;-0,00183667
134,585;-0,00175421
134,586;-0,00166198
134,587;-0,00158298
134,588;-0,00149139
134,589;-0,00140825
134,59;-0,0013146
134,591;-0,00123005
134,592;-0,00113712
134,593;-0,00104947
134,594;-0,00095559
134,595;-0,000863897
134,596;-0,000770845
134,597;-0,000677406
134,598;-0,00058353
134,599;-0,000488107
134,6;-0,000392174
134,601;-0,000295409
134,602;-0,000197986
134,603;-1,00E-04
134,604;-1,54E-06
134,605;9,72E-05
134,606;0,000196287
134,607;0,000295499
134,608;0,000394822
134,609;0,000494203
134,61;0,000593594
134,611;0,000692951
134,612;0,00079223
134,613;0,000895049
134,614;0,000971739
134,615;0,00104468
134,616;0,00112617
134,617;0,00121949
134,618;0,00132261
134,619;0,00143147
134,62;0,00154314
134,621;0,00165518
134,622;0,00175838
134,623;0,00186141
134,624;0,00195801
134,625;0,0020483
134,626;0,00214495
134,627;0,00224634
134,628;0,00235116
134,629;0,0024586
134,63;0,00256909
134,631;0,00267865
134,632;0,00278841
134,633;0,00289812
134,634;0,00300766
134,635;0,00310729
134,636;0,00320477
134,637;0,0032979
134,638;0,00338745
134,639;0,00347415
134,64;0,00355915
134,641;0,00363916
134,642;0,00371721
134,643;0,00379766
134,644;0,00388358
134,645;0,00397625
134,646;0,00407479
134,647;0,00417858
134,648;0,00428624
134,649;0,0043954
134,65;0,00450599
134,651;0,00461831
134,652;0,00473202
134,653;0,00484691
134,654;0,00496276
134,655;0,00507928
134,656;0,00519614
134,657;0,00531312
134,658;0,00543009
134,659;0,00554718
134,66;0,00566743
134,661;0,00578579
134,662;0,00590152
134,663;0,0060156
134,664;0,00612904
134,665;0,00624199
134,666;0,00635408
134,667;0,00647057
134,668;0,00658865
134,669;0,00670585
134,67;0,00682144
134,671;0,00693523
134,672;0,00704699
134,673;0,00715622
134,674;0,00726233
134,675;0,00736472
134,676;0,00746303
134,677;0,00755696
134,678;0,00764685
134,679;0,00773288
134,68;0,00781555
134,681;0,00789534
134,682;0,00797346
134,683;0,00805105
134,684;0,00812896
134,685;0,00820857
134,686;0,00829038
134,687;0,00837428
134,688;0,00845998
134,689;0,00854734
134,69;0,00863652
134,691;0,0087277
134,692;0,00882253
134,693;0,00891972
134,694;0,00901828
134,695;0,00911872
134,696;0,00922136
134,697;0,00932613
134,698;0,00943246
134,699;0,00953965
134,7;0,00964716
134,701;0,0097544
134,702;0,00986092
134,703;0,0099664
134,704;0,0100706
134,705;0,0101734
134,706;0,0102749
134,707;0,0103752
134,708;0,0104745
134,709;0,0105728
134,71;0,0106703
134,711;0,0107671
134,712;0,0108638
134,713;0,0107377
134,714;0,0107474
134,715;0,0108158
134,716;0,0108903
134,717;0,0109693
134,718;0,0110633
134,719;0,0111756
134,72;0,0113006
134,721;0,0114297
134,722;0,0115557
134,723;0,0116744
134,724;0,0117844
134,725;0,0118856
134,726;0,011979
134,727;0,0120658
134,728;0,0121473
134,729;0,0122252
134,73;0,0123007
134,731;0,0123753
134,732;0,0124502
134,733;0,0125262
134,734;0,0126041
134,735;0,0126842
134,736;0,0127668
134,737;0,0128517
134,738;0,0129388
134,739;0,0130277
134,74;0,0131181
134,741;0,0132097
134,742;0,0133019
134,743;0,0133946
134,744;0,0134875
134,745;0,0135803
134,746;0,0136729
134,747;0,0137652
134,748;0,0138571
134,749;0,0139486
134,75;0,0140397
134,751;0,0141304
134,752;0,0142208
134,753;0,0143109
134,754;0,0144006
134,755;0,0144901
134,756;0,0145794
134,757;0,0146685
134,758;0,0147574
134,759;0,0148461
134,76;0,0149348
134,761;0,0150233
134,762;0,0151117
134,763;0,0152
134,764;0,0152882
134,765;0,0153764
134,766;0,0154645
134,767;0,0155525
134,768;0,0156404
134,769;0,0157282
134,77;0,0158159
134,771;0,0159036
134,772;0,0159911
134,773;0,0160785
134,774;0,0161658
134,775;0,016253
134,776;0,01634
134,777;0,0164269
134,778;0,0165137
134,779;0,0166004
134,78;0,0166869
134,781;0,0167733
134,782;0,0168596
134,783;0,0169457
134,784;0,0170317
134,785;0,0171176
134,786;0,0172033
134,787;0,0172889
134,788;0,0173743
134,789;0,0174596
134,79;0,0175448
134,791;0,0176298
134,792;0,0177147
134,793;0,0177994
134,794;0,017884
134,795;0,0179684
134,796;0,0180527
134,797;0,0181368
134,798;0,0182208
134,799;0,0183046
134,8;0,0183883
134,801;0,0184716
134,802;0,0185546
134,803;0,0186374
134,804;0,0187199
134,805;0,0188023
134,806;0,0188846
134,807;0,0189666
134,808;0,0190486
134,809;0,0191303
134,81;0,019212
134,811;0,0192934
134,812;0,0193747
134,813;0,0194731
134,814;0,0195552
134,815;0,0196545
134,816;0,0197685
134,817;0,0198838
134,818;0,0199903
134,819;0,0200842
134,82;0,020167
134,821;0,0202419
134,822;0,0203127
134,823;0,0203833
134,824;0,0204554
134,825;0,0205296
134,826;0,0206059
134,827;0,0206837
134,828;0,020763
134,829;0,0208431
134,83;0,0209235
134,831;0,0210037
134,832;0,0210832
134,833;0,0211616
134,834;0,0212393
134,835;0,0213162
134,836;0,0213925
134,837;0,0214683
134,838;0,0215437
134,839;0,0216186
134,84;0,021693
134,841;0,021767
134,842;0,0218405
134,843;0,0219136
134,844;0,0219864
134,845;0,0220588
134,846;0,022131
134,847;0,0222029
134,848;0,0222746
134,849;0,0223461
134,85;0,0224174
134,851;0,022489
134,852;0,022561
134,853;0,0226334
134,854;0,0227058
134,855;0,0227782
134,856;0,0228503
134,857;0,022922
134,858;0,0229934
134,859;0,0230642
134,86;0,0231345
134,861;0,0232044
134,862;0,0232737
134,863;0,0233425
134,864;0,0234107
134,865;0,0234784
134,866;0,0235456
134,867;0,0236123
134,868;0,0236783
134,869;0,0237439
134,87;0,0238089
134,871;0,0238734
134,872;0,0239374
134,873;0,0239969
134,874;0,0240549
134,875;0,0241051
134,876;0,0241551
134,877;0,0242046
134,878;0,0242529
134,879;0,0243015
134,88;0,0243469
134,881;0,0243961
134,882;0,0244331
134,883;0,0244808
134,884;0,0245306
134,885;0,0245736
134,886;0,0246259
134,887;0,0246723
134,888;0,024727
134,889;0,024776
134,89;0,0248309
134,891;0,0248807
134,892;0,0249338
134,893;0,0249832
134,894;0,0250336
134,895;0,0250814
134,896;0,0251287
134,897;0,0251738
134,898;0,0252179
134,899;0,0252587
134,9;0,0252971
134,901;0,0253327
134,902;0,0253657
134,903;0,025399
134,904;0,0254299
134,905;0,0254583
134,906;0,0254841
134,907;0,0255091
134,908;0,0255409
134,909;0,0255709
134,91;0,0256007
134,911;0,0256306
134,912;0,0256568
134,913;0,0256266
134,914;0,0256134
134,915;0,0256139
134,916;0,0256223
134,917;0,0256356
134,918;0,0256525
134,919;0,0256728
134,92;0,0256974
134,921;0,0257275
134,922;0,0257644
134,923;0,0258095
134,924;0,0258642
134,925;0,0258769
134,926;0,0259085
134,927;0,025959
134,928;0,0260228
134,929;0,0260897
134,93;0,0261117
134,931;0,0261584
134,932;0,0262277
134,933;0,0263126
134,934;0,02633
134,935;0,0263835
134,936;0,0264689
134,937;0,0265203
134,938;0,0266047
134,939;0,0266877
134,94;0,0267707
134,941;0,0268564
134,942;0,0269364
134,943;0,0270515
134,944;0,027078
134,945;0,0271624
134,946;0,0272876
134,947;0,0273235
134,948;0,0274167
134,949;0,027549
134,95;0,0275897
134,951;0,0276873
134,952;0,0278244
134,953;0,0278681
134,954;0,0279682
134,955;0,0281094
134,956;0,028156
134,957;0,0282569
134,958;0,0283969
134,959;0,0285017
134,96;0,0286436
134,961;0,0287237
134,962;0,0288448
134,963;0,0289937
134,964;0,0290722
134,965;0,0291861
134,966;0,0293219
134,967;0,0294701
134,968;0,0295806
134,969;0,0297039
134,97;0,0298325
134,971;0,0299607
134,972;0,0300846
134,973;0,0302011
134,974;0,0303084
134,975;0,0304051
134,976;0,0304913
134,977;0,0305668
134,978;0,0306323
134,979;0,0306885
134,98;0,0307369
134,981;0,0307791
134,982;0,0308168
134,983;0,0308518
134,984;0,0308857
134,985;0,0309199
134,986;0,0309555
134,987;0,0309932
134,988;0,0310336
134,989;0,0310767
134,99;0,0311226
134,991;0,0311708
134,992;0,0312211
134,993;0,0312729
134,994;0,0313258
134,995;0,0313791
134,996;0,0314326
134,997;0,0314859
134,998;0,0315388
134,999;0,0315909
135;0,0316424
135,001;0,0316931
135,002;0,0317432
135,003;0,0317926
135,004;0,0318416
135,005;0,0318901
135,006;0,0319383
135,007;0,0319864
135,008;0,0320343
135,009;0,0320821
135,01;0,0321299
135,011;0,0321776
135,012;0,0322254
135,013;0,0323225
135,014;0,0324239
135,015;0,0325197
135,016;0,0326073
135,017;0,0326865
135,018;0,0327583
135,019;0,0328237
135,02;0,0328835
135,021;0,0329384
135,022;0,0329888
135,023;0,0330354
135,024;0,033079
135,025;0,0331205
135,026;0,0331608
135,027;0,0332007
135,028;0,0332408
135,029;0,0332818
135,03;0,0333237
135,031;0,0333668
135,032;0,0334108
135,033;0,0334552
135,034;0,0334997
135,035;0,0335441
135,036;0,0335881
135,037;0,0336319
135,038;0,0336756
135,039;0,0337191
135,04;0,0337623
135,041;0,0338052
135,042;0,0338479
135,043;0,0338905
135,044;0,0339329
135,045;0,0339754
135,046;0,0340177
135,047;0,03406
135,048;0,0341022
135,049;0,0341441
135,05;0,0341858
135,051;0,0342271
135,052;0,0342683
135,053;0,0343091
135,054;0,0343497
135,055;0,0343901
135,056;0,0344299
135,057;0,0344691
135,058;0,0345079
135,059;0,0345464
135,06;0,0345848
135,061;0,0346234
135,062;0,0346621
135,063;0,0347013
135,064;0,034741
135,065;0,0347808
135,066;0,0348205
135,067;0,0348599
135,068;0,034899
135,069;0,0349378
135,07;0,0349762
135,071;0,0350143
135,072;0,0350523
135,073;0,0350902
135,074;0,0351279
135,075;0,0351656
135,076;0,035203
135,077;0,0352403
135,078;0,0352775
135,079;0,0353146
135,08;0,0353516
135,081;0,0353884
135,082;0,035425
135,083;0,0354616
135,084;0,035498
135,085;0,0355341
135,086;0,0355701
135,087;0,0356059
135,088;0,0356415
135,089;0,035677
135,09;0,0357123
